The tokenizer class you load from this checkpoint is not the same type as the class this function is called from. It may result in unexpected tokenization. 
The tokenizer class you load from this checkpoint is 'PreTrainedTokenizerFast'. 
The class this function is called from is 'LlamaTokenizerFast'.
You are using the default legacy behaviour of the <class 'transformers.models.llama.tokenization_llama_fast.LlamaTokenizerFast'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565 - if you loaded a llama tokenizer from a GGUF file you can ignore this message.
Token indices sequence length is longer than the specified maximum sequence length for this model (252852 > 2048). Running this sequence through the model will result in indexing errors
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/home/dongpeiyan/miniconda3/envs/rotation-quant-p0/lib/python3.9/site-packages/transformers/modeling_utils.py:4713: FutureWarning: `_is_quantized_training_enabled` is going to be deprecated in transformers 4.39.0. Please use `model.hf_quantizer.is_trainable` instead
  warnings.warn(
Some weights of LlamaForCausalLM were not initialized from the model checkpoint at /home/dongpeiyan/projects/rotation-quant/cache/models/llama-3.2-1b-instruct and are newly initialized: ['lm_head.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
 (Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s]The attention layers in this model are transitioning from computing the RoPE embeddings internally through `position_ids` (2D tensor with the indexes of the tokens), to using externally computed `position_embeddings` (Tuple of tensors, containing cos and sin). In v4.46 `position_ids` will be removed and `position_embeddings` will be mandatory.
 (Eval) Layers:   6%|▋         | 1/16 [00:00<00:02,  5.95it/s] (Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01, 11.05it/s] (Eval) Layers:  31%|███▏      | 5/16 [00:00<00:00, 13.45it/s] (Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 14.51it/s] (Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 15.04it/s] (Eval) Layers:  69%|██████▉   | 11/16 [00:00<00:00, 15.41it/s] (Eval) Layers:  81%|████████▏ | 13/16 [00:00<00:00, 15.42it/s] (Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 15.11it/s] (Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 14.26it/s]
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702725.3708506, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 3840}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702726.085954, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 3968}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702726.8006966, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 4096}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702727.503526, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 4224}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702728.199438, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 4352}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702728.8912077, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 4480}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702729.5946653, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 4608}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702730.2912393, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 4736}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702730.9919662, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 4864}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702731.6860461, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 4992}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702732.380974, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 5120}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702733.1039145, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 5248}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702733.8038661, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 5376}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702734.502645, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 5504}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702735.191664, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 5632}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702735.8717816, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 5760}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702736.5557637, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 5888}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702737.2391007, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 6016}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702737.9243476, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 6144}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702738.6079507, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 6272}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702739.292607, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 6400}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702739.9777498, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 6528}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702740.663302, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 6656}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702741.3561287, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 6784}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702742.045242, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 6912}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702742.7445686, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 7040}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702743.4382145, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 7168}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702744.1204681, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 7296}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702744.7997878, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 7424}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702745.4809065, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 7552}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702746.160051, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 7680}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702746.840794, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 7808}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702747.5206323, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 7936}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702748.2013483, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 8064}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702748.9482548, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.61328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 8192}
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702748.9966333, "cuda_visible_devices": "1", "allocated_gib": 2.864959239959717, "reserved_gib": 2.955078125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 512}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:00, 17.03it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 18.43it/s](Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 19.25it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 19.63it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 18.55it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:00<00:00, 17.27it/s](Eval) Layers: 100%|██████████| 16/16 [00:00<00:00, 16.32it/s](Eval) Layers: 100%|██████████| 16/16 [00:00<00:00, 17.49it/s]
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702750.9475226, "cuda_visible_devices": "1", "allocated_gib": 0.6232218742370605, "reserved_gib": 2.244140625, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 2048}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:  12%|█▎        | 2/16 [00:00<00:01, 13.53it/s](Eval) Layers:  25%|██▌       | 4/16 [00:00<00:00, 14.50it/s](Eval) Layers:  38%|███▊      | 6/16 [00:00<00:00, 14.61it/s](Eval) Layers:  50%|█████     | 8/16 [00:00<00:00, 14.44it/s](Eval) Layers:  62%|██████▎   | 10/16 [00:00<00:00, 14.41it/s](Eval) Layers:  75%|███████▌  | 12/16 [00:00<00:00, 14.77it/s](Eval) Layers:  88%|████████▊ | 14/16 [00:00<00:00, 13.86it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 13.22it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 13.84it/s]
{"stage": "sequential-round-train-nll", "pid": 3709002, "time": 1789702753.2330217, "cuda_visible_devices": "1", "allocated_gib": 0.685737133026123, "reserved_gib": 2.291015625, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "step": 8192}
Evaluation segment 1/1: start=0, windows=8, seqlen=2048
(Eval) Layers:   0%|          | 0/16 [00:00<?, ?it/s](Eval) Layers:   6%|▋         | 1/16 [00:00<00:01,  7.62it/s](Eval) Layers:  19%|█▉        | 3/16 [00:00<00:01, 10.44it/s](Eval) Layers:  31%|███▏      | 5/16 [00:00<00:01, 10.87it/s](Eval) Layers:  44%|████▍     | 7/16 [00:00<00:00, 12.26it/s](Eval) Layers:  56%|█████▋    | 9/16 [00:00<00:00, 12.89it/s](Eval) Layers:  69%|██████▉   | 11/16 [00:00<00:00, 13.18it/s](Eval) Layers:  81%|████████▏ | 13/16 [00:01<00:00, 12.78it/s](Eval) Layers:  94%|█████████▍| 15/16 [00:01<00:00, 12.11it/s](Eval) Layers: 100%|██████████| 16/16 [00:01<00:00, 11.98it/s]
{"stage": "sequential-module-completed", "pid": 3709002, "time": 1789702756.6103082, "cuda_visible_devices": "1", "allocated_gib": 0.7482523918151855, "reserved_gib": 2.373046875, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.13.mlp.down_proj", "completed": 14, "total": 16, "selected_train_nll": 6.475533433746509, "elapsed_seconds": 724.2731348780217}
{"stage": "sequential-round-fit", "pid": 3709002, "time": 1789702758.996341, "cuda_visible_devices": "1", "allocated_gib": 3.0525050163269043, "reserved_gib": 3.36328125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "fit_rows": 49152, "heldout_rows": 16384}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702760.0108202, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 128}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702760.7099767, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 256}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702761.4042268, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 384}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702762.1643443, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 512}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702762.8532143, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 640}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702763.5407445, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 768}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702764.228594, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 896}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702764.918032, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 1024}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702765.6089597, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 1152}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702766.2986443, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 1280}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702766.9900477, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 1408}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702767.6772826, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 1536}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702768.3662395, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 1664}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702769.0528405, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 1792}
{"stage": "sequential-round-coordinate", "pid": 3709002, "time": 1789702769.7400382, "cuda_visible_devices": "1", "allocated_gib": 4.833787441253662, "reserved_gib": 7.67578125, "peak_allocated_gib": 7.583777904510498, "gpu_time_budget": null, "module": "model.layers.14.mlp.down_proj", "step": 1920}
